slice_id,group,mouse,region_idx,label,window_kind,stream,detector,variant,min_participants,n_calls,calls_per_hour,hours,n_roi,own_floor,baseline_floor,own_chance_floor,own_floor_stable,win_start,win_end
20240813b42,OVX,41,3,high K+,treatment,fast,coact,own_floor,27,4,60.022308291248336,0.06664188888888879,37,27,5,27,True,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,fast,coact,baseline_floor,5,3,45.01673121843625,0.06664188888888879,37,27,5,27,True,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,fast,chorus_norm,unfloored,0,3,45.01673121843625,0.06664188888888879,37,27,5,27,True,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,fast,chorus_norm,own_floor,27,0,0.0,0.06664188888888879,37,27,5,27,True,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,fast,chorus_norm,baseline_floor,5,2,30.011154145624168,0.06664188888888879,37,27,5,27,True,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,fast,chorus_gain_norm,unfloored,0,3,45.01673121843625,0.06664188888888879,37,27,5,27,True,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,fast,chorus_gain_norm,own_floor,27,0,0.0,0.06664188888888879,37,27,5,27,True,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,fast,chorus_gain_norm,baseline_floor,5,1,15.005577072812084,0.06664188888888879,37,27,5,27,True,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,slow,coact,tuned,6,7,105.03903950968459,0.06664188888888879,37,12,5,12,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,slow,coact,own_floor,12,6,90.0334624368725,0.06664188888888879,37,12,5,12,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,slow,coact,baseline_floor,5,7,105.03903950968459,0.06664188888888879,37,12,5,12,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,slow,chorus_norm,unfloored,0,5,75.02788536406042,0.06664188888888879,37,12,5,12,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,slow,chorus_norm,own_floor,12,3,45.01673121843625,0.06664188888888879,37,12,5,12,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,slow,chorus_norm,baseline_floor,5,5,75.02788536406042,0.06664188888888879,37,12,5,12,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,slow,chorus_gain_norm,unfloored,0,2,30.011154145624168,0.06664188888888879,37,12,5,12,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,slow,chorus_gain_norm,own_floor,12,2,30.011154145624168,0.06664188888888879,37,12,5,12,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,slow,chorus_gain_norm,baseline_floor,5,2,30.011154145624168,0.06664188888888879,37,12,5,12,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,combined,coact,tuned,4,6,90.0334624368725,0.06664188888888879,37,29,6,29,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,combined,coact,own_floor,29,3,45.01673121843625,0.06664188888888879,37,29,6,29,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,combined,coact,baseline_floor,6,6,90.0334624368725,0.06664188888888879,37,29,6,29,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,combined,chorus_norm,unfloored,0,4,60.022308291248336,0.06664188888888879,37,29,6,29,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,combined,chorus_norm,own_floor,29,0,0.0,0.06664188888888879,37,29,6,29,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,combined,chorus_norm,baseline_floor,6,4,60.022308291248336,0.06664188888888879,37,29,6,29,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,combined,chorus_gain_norm,unfloored,0,2,30.011154145624168,0.06664188888888879,37,29,6,29,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,combined,chorus_gain_norm,own_floor,29,0,0.0,0.06664188888888879,37,29,6,29,False,3960.0,4199.9108
20240813b42,OVX,41,3,high K+,treatment,combined,chorus_gain_norm,baseline_floor,6,2,30.011154145624168,0.06664188888888879,37,29,6,29,False,3960.0,4199.9108
20240814a47,OVX,42,1,baseline,baseline,fast,coact,tuned,3,1,3.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,fast,coact,own_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,fast,coact,baseline_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,fast,chorus_norm,unfloored,0,6,18.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,fast,chorus_norm,own_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,fast,chorus_norm,baseline_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,fast,chorus_gain_norm,unfloored,0,1,3.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,fast,chorus_gain_norm,own_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,fast,chorus_gain_norm,baseline_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,slow,coact,tuned,6,0,0.0,0.3333333333333333,17,4,4,4,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,slow,coact,own_floor,4,0,0.0,0.3333333333333333,17,4,4,4,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,slow,coact,baseline_floor,4,0,0.0,0.3333333333333333,17,4,4,4,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,slow,chorus_norm,unfloored,0,1,3.0,0.3333333333333333,17,4,4,4,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,slow,chorus_norm,own_floor,4,0,0.0,0.3333333333333333,17,4,4,4,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,slow,chorus_norm,baseline_floor,4,0,0.0,0.3333333333333333,17,4,4,4,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,slow,chorus_gain_norm,unfloored,0,0,0.0,0.3333333333333333,17,4,4,4,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,slow,chorus_gain_norm,own_floor,4,0,0.0,0.3333333333333333,17,4,4,4,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,slow,chorus_gain_norm,baseline_floor,4,0,0.0,0.3333333333333333,17,4,4,4,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,combined,coact,tuned,4,1,3.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,combined,coact,own_floor,5,1,3.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,combined,coact,baseline_floor,5,1,3.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,combined,chorus_norm,unfloored,0,6,18.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,combined,chorus_norm,own_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,combined,chorus_norm,baseline_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,combined,chorus_gain_norm,unfloored,0,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,combined,chorus_gain_norm,own_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,1,baseline,baseline,combined,chorus_gain_norm,baseline_floor,5,0,0.0,0.3333333333333333,17,5,5,5,True,540.0,1740.0
20240814a47,OVX,42,2,senktide,treatment,fast,coact,tuned,3,2,6.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,fast,coact,own_floor,18,0,0.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,fast,coact,baseline_floor,5,2,6.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,fast,chorus_norm,unfloored,0,11,33.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,fast,chorus_norm,own_floor,18,0,0.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,fast,chorus_norm,baseline_floor,5,10,30.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,fast,chorus_gain_norm,unfloored,0,1,3.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,fast,chorus_gain_norm,own_floor,18,0,0.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,fast,chorus_gain_norm,baseline_floor,5,1,3.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,slow,coact,tuned,6,5,15.0,0.3333333333333333,17,7,4,7,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,slow,coact,own_floor,7,4,12.0,0.3333333333333333,17,7,4,7,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,slow,coact,baseline_floor,4,12,36.0,0.3333333333333333,17,7,4,7,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,slow,chorus_norm,unfloored,0,5,15.0,0.3333333333333333,17,7,4,7,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,slow,chorus_norm,own_floor,7,3,9.0,0.3333333333333333,17,7,4,7,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,slow,chorus_norm,baseline_floor,4,4,12.0,0.3333333333333333,17,7,4,7,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,slow,chorus_gain_norm,unfloored,0,4,12.0,0.3333333333333333,17,7,4,7,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,slow,chorus_gain_norm,own_floor,7,3,9.0,0.3333333333333333,17,7,4,7,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,slow,chorus_gain_norm,baseline_floor,4,4,12.0,0.3333333333333333,17,7,4,7,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,combined,coact,tuned,4,4,12.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,combined,coact,own_floor,18,0,0.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,combined,coact,baseline_floor,5,4,12.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,combined,chorus_norm,unfloored,0,25,75.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,combined,chorus_norm,own_floor,18,0,0.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,combined,chorus_norm,baseline_floor,5,20,60.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,combined,chorus_gain_norm,unfloored,0,16,48.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,combined,chorus_gain_norm,own_floor,18,0,0.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814a47,OVX,42,2,senktide,treatment,combined,chorus_gain_norm,baseline_floor,5,15,45.0,0.3333333333333333,17,18,5,18,True,1860.0,3060.0
20240814b49,OVX,42,1,baseline,baseline,fast,coact,tuned,3,0,0.0,0.3333333333333333,43,6,6,6,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,fast,coact,own_floor,6,0,0.0,0.3333333333333333,43,6,6,6,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,fast,coact,baseline_floor,6,0,0.0,0.3333333333333333,43,6,6,6,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,fast,chorus_norm,unfloored,0,0,0.0,0.3333333333333333,43,6,6,6,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,fast,chorus_norm,own_floor,6,0,0.0,0.3333333333333333,43,6,6,6,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,fast,chorus_norm,baseline_floor,6,0,0.0,0.3333333333333333,43,6,6,6,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,fast,chorus_gain_norm,unfloored,0,0,0.0,0.3333333333333333,43,6,6,6,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,fast,chorus_gain_norm,own_floor,6,0,0.0,0.3333333333333333,43,6,6,6,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,fast,chorus_gain_norm,baseline_floor,6,0,0.0,0.3333333333333333,43,6,6,6,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,slow,coact,tuned,6,0,0.0,0.3333333333333333,43,5,5,5,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,slow,coact,own_floor,5,0,0.0,0.3333333333333333,43,5,5,5,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,slow,coact,baseline_floor,5,0,0.0,0.3333333333333333,43,5,5,5,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,slow,chorus_norm,unfloored,0,0,0.0,0.3333333333333333,43,5,5,5,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,slow,chorus_norm,own_floor,5,0,0.0,0.3333333333333333,43,5,5,5,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,slow,chorus_norm,baseline_floor,5,0,0.0,0.3333333333333333,43,5,5,5,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,slow,chorus_gain_norm,unfloored,0,0,0.0,0.3333333333333333,43,5,5,5,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,slow,chorus_gain_norm,own_floor,5,0,0.0,0.3333333333333333,43,5,5,5,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,slow,chorus_gain_norm,baseline_floor,5,0,0.0,0.3333333333333333,43,5,5,5,True,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,combined,coact,tuned,4,1,3.0,0.3333333333333333,43,7,7,7,False,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,combined,coact,own_floor,7,0,0.0,0.3333333333333333,43,7,7,7,False,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,combined,coact,baseline_floor,7,0,0.0,0.3333333333333333,43,7,7,7,False,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,combined,chorus_norm,unfloored,0,0,0.0,0.3333333333333333,43,7,7,7,False,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,combined,chorus_norm,own_floor,7,0,0.0,0.3333333333333333,43,7,7,7,False,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,combined,chorus_norm,baseline_floor,7,0,0.0,0.3333333333333333,43,7,7,7,False,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,combined,chorus_gain_norm,unfloored,0,0,0.0,0.3333333333333333,43,7,7,7,False,540.0,1740.0
